Entity,Year,Gas,Coal,Oil
Iceland,1971,0,0.0109998,6.3996997
Iceland,1972,0,0.0079443,6.8569255
Iceland,1973,0,0.00501102,7.9397244
Iceland,1974,0,0.00403326,7.4100266
Iceland,1975,0,0.002706667,6.9604106
Iceland,1976,0,0.002753333,6.9930778
Iceland,1977,0,0.002508333,7.313648
Iceland,1978,0,0.002123333,7.7066045
Iceland,1979,0,0.18333001,7.482763
Iceland,1980,0,0.24444,6.962151
Iceland,1981,0,0.41554803,6.795264
Iceland,1982,0,0.38756803,6.2100058
Iceland,1983,0,0.553944,6.033723
Iceland,1984,0,0.765592,6.2958694
Iceland,1985,0,0.81852806,6.274548
Iceland,1986,0,0.921984,6.36477
Iceland,1987,0,0.735384,6.8829937
Iceland,1988,0,0.741544,7.1954055
Iceland,1989,0,0.792192,7.6968536
Iceland,1990,0,0.755656,7.8472204
Iceland,1991,0,0.77952796,7.3680167
Iceland,1992,0,0.614072,7.940361
Iceland,1993,0,0.63431996,8.238461
Iceland,1994,0,0.626688,8.346259
Iceland,1995,0,0.737168,8.396833
Iceland,1996,0,0.730208,9.381994
Iceland,1997,0,0.757368,9.207106
Iceland,1998,0,0.67990404,9.433033
Iceland,1999,0,0.795192,9.417009
Iceland,2000,0,1.099672,9.598544
Iceland,2001,0,1.1929679,9.007859
Iceland,2002,0,1.1883333,9.370296
Iceland,2003,0,1.1666666,9.47095
Iceland,2004,0,1.2222222,9.906974
Iceland,2005,0,1.1666666,10.089533
Iceland,2006,0,1.1944445,10.258592
Iceland,2007,0,1.2777778,10.291719
Iceland,2008,0,1.1111112,9.528946
Iceland,2009,0,1.0277778,8.832885
Iceland,2010,0,1.0833333,8.459282
Iceland,2011,0,1.0833333,8.344929
Iceland,2012,0,1.1083333,8.255022
Iceland,2013,0,1.275,8.627571
Iceland,2014,0,1.0444444,9.023058
Iceland,2015,0,1.1555556,9.844438
Iceland,2016,0,1.3444445,10.842629
Iceland,2017,0,1.3333334,12.105062
Iceland,2018,0,1.3333334,13.107482
Iceland,2019,0,1.3055556,11.098069
Iceland,2020,0,0.96123207,7.309943
Iceland,2021,0,1.3613051,8.265474
Iceland,2022,0,1.3469021,10.354054
Iceland,2023,0,0.96847576,10.943816
Iceland,2024,0,1.2522526,11.348906
India,1965,2.37252,413.40735,146.99513
India,1966,2.66327,412.41537,164.14969
India,1967,3.55878,419.28528,169.36023
India,1968,3.9542,433.82474,189.77089
India,1969,4.74504,460.8412,227.92883
India,1970,6.3284664,436.80887,226.89145
India,1971,6.706219,442.87222,243.33247
India,1972,7.3559065,467.68307,262.38327
India,1973,7.336656,461.4494,276.95908
India,1974,8.303968,520.85614,271.54297
India,1975,10.630813,559.90625,278.09283
India,1976,12.914344,583.0348,293.2587
India,1977,13.792624,610.3462,315.04404
India,1978,15.404812,590.66406,342.3745
India,1979,19.158562,627.49286,369.47278
India,1980,11.331031,659.565,376.81616
India,1981,19.781782,742.1424,405.65527
India,1982,25.934563,733.90405,422.65634
India,1983,30.857752,779.0481,444.35297
India,1984,35.340595,818.31085,477.06705
India,1985,43.228283,857.39703,517.6358
India,1986,60.40024,921.24005,544.25946
India,1987,69.577,1011.6298,561.7668
India,1988,81.50488,1085.5574,616.5008
India,1989,96.904594,1179.941,667.77264
India,1990,115.92735,1276.0251,694.0582
India,1991,129.10802,1357.8777,706.1011
India,1992,144.34691,1438.2565,744.1866
India,1993,146.67085,1489.6254,752.0428
India,1994,158.56918,1537.2871,808.2667
India,1995,180.77829,1631.6134,901.3517
India,1996,197.31721,1678.4825,972.76135
India,1997,214.52634,1755.3627,1039.8557
India,1998,235.42874,1813.6592,1113.5074
India,1999,241.23369,1796.674,1219.4528
India,2000,253.62694,1911.1663,1277.5098
India,2001,254.27748,1926.9531,1281.0958
India,2002,265.54413,2012.7899,1324.2423
India,2003,284.26898,2107.9836,1347.6937
India,2004,306.6914,2243.5286,1426.8564
India,2005,343.25635,2456.1133,1450.1283
India,2006,358.77188,2549.8647,1532.0394
India,2007,388.1026,2790.2725,1637.4816
India,2008,399.87668,3020.762,1719.2588
India,2009,491.08084,3268.2656,1806.7904
India,2010,589.6162,3348.5461,1848.4161
India,2011,602.85876,3478.864,1935.7648
India,2012,556.9909,3787.818,2051.6697
India,2013,490.193,4009.729,2065.6555
India,2014,485.0157,4401.073,2125.4941
India,2015,478.0684,4490.47,2296.0386
India,2016,507.90982,4587.6924,2514.2617
India,2017,535.9986,4737.1567,2588.196
India,2018,579.96277,4981.6016,2704.5122
India,2019,592.4985,4989.0234,2791.9463
India,2020,603.6012,4714.672,2537.8525
India,2021,623.72705,5352.792,2588.8313
India,2022,582.5085,5561.3345,2804.5303
India,2023,620.34424,6137.2236,2939.235
India,2024,702.8182,6379.826,3028.7437
Indonesia,1965,5.0750003,1.50027,72.543625
Indonesia,1966,5.1765,1.83754,69.86446
Indonesia,1967,6.32345,1.29093,67.4028
Indonesia,1968,6.42495,0.96528995,71.29931
Indonesia,1969,12.10895,1.1630001,76.334076
Indonesia,1970,12.5758505,1.01181,80.99267
Indonesia,1971,12.71795,1.1630001,83.94383
Indonesia,1972,12.47435,1.1630001,90.78368
Indonesia,1973,8.12,0.77921,108.37456
Indonesia,1974,11.439051,0.84898996,113.21974
Indonesia,1975,23.6495,1.0815899,129.84836
Indonesia,1976,23.852499,1.0815899,139.89664
Indonesia,1977,50.75,1.1630001,164.95786
Indonesia,1978,58.667,1.5467899,185.91682
Indonesia,1979,75.719,2.3260002,202.2756
Indonesia,1980,71.3545,2.94239,227.56358
Indonesia,1981,71.253,3.1401,249.5228
Indonesia,1982,67.7005,2.96565,259.33398
Indonesia,1983,90.84251,2.96565,253.85255
Indonesia,1984,106.0675,3.10521,273.57245
Indonesia,1985,125.454,10.467,268.883
Indonesia,1986,135.2995,16.81698,275.73636
Indonesia,1987,139.96849,26.36521,285.60983
Indonesia,1988,148.59601,27.53984,300.38272
Indonesia,1989,166.3585,41.33302,318.60794
Indonesia,1990,171.73029,39.787926,366.26285
Indonesia,1991,197.6868,40.266277,390.09222
Indonesia,1992,215.5959,49.150906,420.5104
Indonesia,1993,228.6911,57.296738,448.4648
Indonesia,1994,270.83142,57.316826,443.34113
Indonesia,1995,285.58444,63.07747,490.8204
Indonesia,1996,297.3052,75.18891,527.91
Indonesia,1997,310.11414,92.728874,584.76495
Indonesia,1998,298.9895,99.51191,557.09625
Indonesia,1999,324.91727,136.964,583.22876
Indonesia,2000,330.0515,153.06941,637.6342
Indonesia,2001,341.34586,194.33177,659.7541
Indonesia,2002,371.0345,200.4558,663.0472
Indonesia,2003,395.58176,269.08673,683.08
Indonesia,2004,362.02185,247.38066,721.0085
Indonesia,2005,363.93564,283.74948,720.2949
Indonesia,2006,371.11362,330.78885,693.5674
Indonesia,2007,346.4204,417.32904,731.70544
Indonesia,2008,396.94687,366.07092,746.4561
Indonesia,2009,421.00803,378.32092,750.0341
Indonesia,2010,440.47586,429.6194,793.81995
Indonesia,2011,427.34302,496.2655,850.97736
Indonesia,2012,469.77582,505.7057,894.8122
Indonesia,2013,437.8836,440.75632,865.0088
Indonesia,2014,441.3333,469.06967,861.4602
Indonesia,2015,469.23,532.274,822.09674
Indonesia,2016,440.13916,544.3162,792.95087
Indonesia,2017,499.61502,566.1091,850.3321
Indonesia,2018,431.07056,655.7294,877.21906
Indonesia,2019,407.2039,801.23114,855.10266
Indonesia,2020,376.63028,765.3799,753.2117
Indonesia,2021,407.7586,763.2296,786.71375
Indonesia,2022,398.3222,1216.5106,858.0725
Indonesia,2023,434.47916,1199.9062,857.43665
Indonesia,2024,472.71695,1311.3457,878.98413
Iran,1965,7.813279,2.45393,81.939705
Iran,1966,8.191687,2.69816,89.68452
Iran,1967,8.587943,2.97728,99.20545
Iran,1968,9.173318,3.27966,109.47246
Iran,1969,10.7639265,3.6169298,119.56593
Iran,1970,25.524555,3.98909,129.19635
Iran,1971,29.543463,2.810413,141.64665
Iran,1972,33.817947,4.391081,157.65855
Iran,1973,41.077072,7.3832474,189.24191
Iran,1974,41.765083,8.086142,219.959
Iran,1975,42.608833,14.979475,257.91962
Iran,1976,47.995686,14.805025,292.32513
Iran,1977,49.080723,14.977358,339.15933
Iran,1978,38.00843,9.15167,340.1507
Iran,1979,50.9207,13.209831,357.9212
Iran,1980,45.35404,13.911492,330.28473
Iran,1981,49.280403,11.616998,328.61838
Iran,1982,67.49103,15.668668,357.87906
Iran,1983,77.13311,14.783498,435.68042
Iran,1984,89.78872,11.429499,471.64413
Iran,1985,96.86438,11.244663,518.38904
Iran,1986,93.05475,11.074993,478.29694
Iran,1987,113.91767,10.89417,498.8362
Iran,1988,123.67468,11.242,500.27936
Iran,1989,156.16837,8.259161,536.6414
Iran,1990,227.98512,8.261172,553.2112
Iran,1991,265.31036,11.791995,586.54645
Iran,1992,305.18286,10.385509,630.63934
Iran,1993,165.13165,12.766507,691.7041
Iran,1994,261.05283,12.817842,714.48303
Iran,1995,318.67996,12.004997,702.6482
Iran,1996,374.79385,12.558331,737.46826
Iran,1997,397.5235,12.872003,758.171
Iran,1998,462.3135,14.989162,736.06213
Iran,1999,549.7264,14.264881,752.26575
Iran,2000,594.40875,15.159658,775.7112
Iran,2001,665.327,14.862,799.744
Iran,2002,782.20325,14.081557,806.6087
Iran,2003,802.7674,15.257164,810.2835
Iran,2004,932.5602,15.971223,848.9064
Iran,2005,970.46906,18.102768,910.1544
Iran,2006,1057.84,17.473772,991.9344
Iran,2007,1185.5222,18.215395,999.07385
Iran,2008,1257.8672,14.342342,1029.7059
Iran,2009,1347.9441,9.255012,1002.6773
Iran,2010,1443.894,13.363621,972.17633
Iran,2011,1531.9261,13.733183,978.04443
Iran,2012,1525.4553,10.651124,998.7805
Iran,2013,1538.3448,8.86266,1075.3906
Iran,2014,1734.0094,10.552487,991.93774
Iran,2015,1840.1948,12.6951065,864.85693
Iran,2016,1963.1906,10.559657,888.2897
Iran,2017,2050.0398,11.981638,896.9061
Iran,2018,2126.4338,15.848833,933.4988
Iran,2019,2183.8955,18.932867,985.50775
Iran,2020,2367.6733,21.400637,950.84296
Iran,2021,2295.3145,20.254835,1010.11536
Iran,2022,2394.013,21.513763,1017.02094
Iran,2023,2465.8333,18.062593,1031.4215
Iran,2024,2453.936,18.450346,1044.6382
Iraq,1965,4.7310004,0,18.0648
Iraq,1966,5.7665,0,19.331001
Iraq,1967,4.598,0,20.708927
Iraq,1968,4.6075,0,22.232122
Iraq,1969,7.2390003,0,23.810186
Iraq,1970,7.41,0,31.23763
Iraq,1971,8.7875,0,33.480137
Iraq,1972,8.882501,0,40.72927
Iraq,1973,8.645,0,39.85893
Iraq,1974,7.9420004,0,39.219147
Iraq,1975,12.3025,0,39.173504
Iraq,1976,17.1475,0,47.936947
Iraq,1977,11.191,0,56.694485
Iraq,1978,11.5995,0,60.07625
Iraq,1979,16.6345,0,72.68304
Iraq,1980,12.1695,0,87.1314
Iraq,1981,5.89,0,87.037094
Iraq,1982,6.46,0,89.883965
Iraq,1983,4.465,0,106.461365
Iraq,1984,5.605,0,117.46719
Iraq,1985,8.075,0,133.36305
Iraq,1986,14.725,0,148.48793
Iraq,1987,35.625,0,151.33095
Iraq,1988,53.2,0,164.51309
Iraq,1989,61.274998,0,186.95409
Iraq,1990,37.809998,0,186.1421
Iraq,1991,16.53,0,127.142624
Iraq,1992,21.565,0,201.05925
Iraq,1993,24.225,0,273.86227
Iraq,1994,30.115,0,309.44556
Iraq,1995,30.115,0,305.5216
Iraq,1996,30.78,0,307.12216
Iraq,1997,28.975,0,374.77612
Iraq,1998,28.025002,0,271.37985
Iraq,1999,30.21,0,188.50584
Iraq,2000,29.925001,0,283.2356
Iraq,2001,26.220001,0,323.30173
Iraq,2002,22.42,0,306.809
Iraq,2003,14.82,0,275.40967
Iraq,2004,9.5,0,299.94012
Iraq,2005,13.775,0,280.47946
Iraq,2006,13.775,0,271.65643
Iraq,2007,45.429573,0,243.81943
Iraq,2008,64.57625,0,273.0638
Iraq,2009,68.5273,0,263.04932
Iraq,2010,71.35259,0,310.87958
Iraq,2011,63.0192,0,332.70312
Iraq,2012,63.413452,0,365.83423
Iraq,2013,70.72655,0,402.03412
Iraq,2014,75.30834,0,394.05093
Iraq,2015,73.01097,0,391.2975
Iraq,2016,98.95578,0,396.5495
Iraq,2017,114.26856,0,478.2491
Iraq,2018,146.00446,0,470.87967
Iraq,2019,194.95229,0,458.79535
Iraq,2020,184.85127,0,397.99588
Iraq,2021,164.19315,0,444.49966
Iraq,2022,183.6163,0,488.49573
Iraq,2023,192.28493,0,520.97363
Iraq,2024,197.71445,0,534.4997
Ireland,1965,0,36.35538,28.522163
Ireland,1966,0,41.41443,31.881552
Ireland,1967,0,44.10096,35.69569
Ireland,1968,0,53.85853,39.704014
Ireland,1969,0,51.276672,43.153435
Ireland,1970,0,25.0045,48.426376
Ireland,1971,0,23.86476,53.493187
Ireland,1972,0,22.213299,58.884476
Ireland,1973,0,21.66669,63.811317
Ireland,1974,0,23.364672,63.197315
Ireland,1975,0,19.78263,61.815147
Ireland,1976,0,20.34087,62.782482
Ireland,1977,0,21.30616,66.95627
Ireland,1978,0,20.154789,71.89355
Ireland,1979,2.7623749,23.120441,75.46185
Ireland,1980,8.06575,21.91092,67.97169
Ireland,1981,12.127501,22.93436,60.38429
Ireland,1982,17.796625,24.26018,52.857918
Ireland,1983,19.25,26.31869,48.004547
Ireland,1984,20.395374,25.22547,47.20721
Ireland,1985,21.00175,28.98196,47.078075
Ireland,1986,14.812875,31.85457,58.11852
Ireland,1987,14.755125,40.92597,51.009117
Ireland,1988,17.700375,41.67029,46.249054
Ireland,1989,20.072939,41.7517,47.584457
Ireland,1990,21.82951,40.26153,53.734264
Ireland,1991,22.36449,38.621994,59.26925
Ireland,1992,22.12026,36.786816,61.681023
Ireland,1993,25.132431,35.746235,62.440945
Ireland,1994,25.562738,34.203613,68.39255
Ireland,1995,27.20257,34.437813,69.824715
Ireland,1996,30.900911,34.62536,73.24784
Ireland,1997,32.29651,32.98866,78.033714
Ireland,1998,32.65704,33.207924,87.46068
Ireland,1999,34.92489,28.569187,98.69789
Ireland,2000,40.04209,30.419252,99.360954
Ireland,2001,41.763332,31.861221,106.50095
Ireland,2002,42.868183,30.630024,103.80247
Ireland,2003,42.55417,29.650684,101.32408
Ireland,2004,42.48439,27.702469,106.12375
Ireland,2005,40.437508,30.784609,111.53505
Ireland,2006,45.90361,27.77244,113.51547
Ireland,2007,49.83455,27.12116,112.17092
Ireland,2008,52.20707,26.53966,106.85292
Ireland,2009,49.55543,23.20185,91.39404
Ireland,2010,54.67263,23.097181,88.99753
Ireland,2011,48.09005,22.66687,83.32917
Ireland,2012,46.903374,26.29543,78.68121
Ireland,2013,44.67215,23.79498,79.802826
Ireland,2014,43.282696,23.38793,78.99451
Ireland,2015,43.763687,25.505402,81.82425
Ireland,2016,49.20653,24.50441,86.16183
Ireland,2017,50.18881,20.86448,85.46276
Ireland,2018,52.105392,16.40505,88.72634
Ireland,2019,53.158844,11.740789,88.71635
Ireland,2020,53.08083,10.0594015,75.046776
Ireland,2021,50.982754,13.721661,81.74555
Ireland,2022,51.99971,11.048163,85.65837
Ireland,2023,48.262775,6.578881,84.52713
Ireland,2024,49.659447,4.770604,85.428696
Israel,1965,0.729922,0,40.27698
Israel,1966,0.94626486,0,41.695316
Israel,1967,1.0596769,0,50.674126
Israel,1968,1.3598694,0,51.301483
Israel,1969,1.3977629,0,58.121662
Israel,1970,1.2773635,0,62.26058
Israel,1971,1.1956639,0,70.908646
Israel,1972,1.1819576,0,67.1222
Israel,1973,0.5130416,0,72.303604
Israel,1974,0.6269912,0,72.49729
Israel,1975,0.5729726,0,74.568344
Israel,1976,0.55201024,0,76.48452
Israel,1977,0.54851645,0,80.3445
Israel,1978,0.53964776,0,87.7867
Israel,1979,0.3843109,0,90.86663
Israel,1980,0.018274924,0.01163,92.546585
Israel,1981,0.01934992,0.01163,94.11931
Israel,1982,0.43080446,6.45465,94.85222
Israel,1983,0.61032873,12.16498,89.02869
Israel,1984,0.53292906,19.689589,85.71314
Israel,1985,0.5014854,21.48061,76.264885
Israel,1986,0.37597972,23.853128,79.106224
Israel,1987,0.42838573,25.39992,84.97657
Israel,1988,0.39317963,24.341589,94.02596
Israel,1989,0.36092976,26.29543,97.610435
Israel,1990,0.3122862,27.565228,101.24891
Israel,1991,0.2598802,29.848465,101.15154
Israel,1992,0.22225533,36.737354,116.151215
Israel,1993,0.22144909,41.506565,124.56148
Israel,1994,0.2045179,43.992268,129.30417
Israel,1995,0.23838025,48.019012,146.87704
Israel,1996,0.14969313,58.213406,143.86281
Israel,1997,0.178718,63.302193,157.65808
Israel,1998,0.11233704,67.9536,164.65373
Israel,1999,0.10104958,66.74112,174.33197
Israel,2000,0.09083712,72.74457,154.44406
Israel,2001,0.095137104,83.96879,143.08977
Israel,2002,0.084924646,88.76049,142.72649
Israel,2003,0.07713093,91.98803,146.52625
Israel,2004,11.2940235,92.87359,139.08589
Israel,2005,15.564874,92.33707,136.45407
Israel,2006,21.733877,91.287125,132.76782
Israel,2007,26.004726,93.359634,135.56348
Israel,2008,35.780224,91.8698,134.59229
Israel,2009,39.671444,89.96574,124.926895
Israel,2010,50.680744,89.91977,123.8482
Israel,2011,47.07425,92.25194,129.74031
Israel,2012,24.201479,102.46896,154.56673
Israel,2013,65.77108,82.44158,117.32228
Israel,2014,71.84518,76.612236,109.44141
Israel,2015,79.90341,75.02718,116.4035
Israel,2016,91.77966,64.12097,119.49044
Israel,2017,97.64178,58.192833,124.57352
Israel,2018,105.74614,54.78136,125.85821
Israel,2019,107.21879,57.898838,127.130394
Israel,2020,112.68187,50.470398,109.86071
Israel,2021,117.33736,45.23372,114.3978
Israel,2022,121.42279,44.42776,124.50161
Israel,2023,105.03216,35.176098,120.645256
Israel,2024,103.78928,30.757141,114.59136
Italy,1965,73.746994,100.32038,610.7383
Italy,1966,80.52125,104.34436,673.4347
Italy,1967,87.953255,114.34616,745.36487
Italy,1968,103.2935,110.74086,821.8544
Italy,1969,113.41175,113.67162,905.2703
Italy,1970,122.352005,114.7881,1024.0592
Italy,1971,126.3975,110.89205,1101.3706
Italy,1972,144.94624,103.19299,1156.2516
Italy,1973,162.83325,104.70489,1217.0194
Italy,1974,183.13525,114.02052,1184.078
Italy,1975,211.03175,114.3229,1112.0739
Italy,1976,255.52075,113.35761,1162.1108
Italy,1977,260.9535,111.47355,1130.0889
Italy,1978,257.09375,113.392494,1186.6757
Italy,1979,264.134,124.440994,1225.9446
Italy,1980,262.16376,146.00302,1163.8812
Italy,1981,254.19875,149.63158,1138.7347
Italy,1982,253.31276,167.29756,1081.3064
Italy,1983,260.48724,156.58632,1053.4365
Italy,1984,306.87524,177.5901,1005.08795
Italy,1985,311.90073,175.33388,999.8842
Italy,1986,329.77652,172.34497,1023.8365
Italy,1987,365.805,171.0773,1067.5886
Italy,1988,396.84848,160.35445,1086.6915
Italy,1989,429.2785,167.30917,1118.1211
Italy,1990,454.26025,170.25906,1424.875
Italy,1991,482.582,161.7242,1312.1063
Italy,1992,478.1345,141.86089,1346.129
Italy,1993,487.87524,124.069534,1323.6052
Italy,1994,471.44324,131.00253,1319.4658
Italy,1995,519.3058,140.90717,1385.0332
Italy,1996,535.7568,129.65752,1374.6149
Italy,1997,556.2978,131.55106,1373.4979
Italy,1998,598.945,136.56216,1329.4376
Italy,1999,651.00085,136.37933,1276.0321
Italy,2000,678.785,145.58014,1125.4979
Italy,2001,680.64575,154.69652,1101.7239
Italy,2002,676.0287,159.67828,1124.5614
Italy,2003,745.3318,172.29904,1116.1444
Italy,2004,773.4183,193.01273,1099.3705
Italy,2005,827.69543,191.53354,1062.0243
Italy,2006,810.5877,193.91122,1069.8597
Italy,2007,814.5612,189.84833,1032.5938
Italy,2008,808.51514,183.7009,984.539
Italy,2009,743.1756,143.82344,898.9732
Italy,2010,791.499,159.02751,878.6839
Italy,2011,742.1607,178.26997,851.1852
Italy,2012,713.5658,182.7333,790.2025
Italy,2013,667.4043,157.40312,711.2821
Italy,2014,589.7159,153.44742,725.4599
Italy,2015,643.1542,143.39546,736.12726
Italy,2016,675.4584,126.97493,721.54535
Italy,2017,715.78796,111.18957,722.2751
Italy,2018,692.14087,101.994774,738.58154
Italy,2019,707.9061,77.0536,724.5385
Italy,2020,676.2516,58.868187,595.9134
Italy,2021,723.73676,65.09709,665.1538
Italy,2022,651.9902,86.41852,729.38477
Italy,2023,585.93884,53.60289,714.07965
Italy,2024,589.25793,27.937792,712.7318
Japan,1965,18.2615,566.5229,1022.04364
Japan,1966,18.73975,603.7729,1220.0682
Japan,1967,19.386002,663.1947,1445.0398
Japan,1968,21.095001,682.455,1645.5842
Japan,1969,23.325546,728.98267,2017.5236
Japan,1970,35.721493,702.30524,2444.1145
Japan,1971,38.301754,637.6661,2633.4075
Japan,1972,38.316814,623.12146,2894.374
Japan,1973,53.32014,658.8215,3271.468
Japan,1974,72.872955,698.3457,3098.383
Japan,1975,87.283585,653.26324,3070.5293
Japan,1976,104.6348,638.7905,3215.9766
Japan,1977,127.78507,602.65674,3247.2256
Japan,1978,179.3443,545.7324,3274.6074
Japan,1979,212.78882,582.8143,3221.443
